linha,descricao,agencia,sequencia,latitude,longitude
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,9,"-22.9003","-43.2106"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,15,"-22.9054","-43.1912"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,32,"-22.9081","-43.2099"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,1,"-22.8403","-43.3561"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,21,"-22.9085","-43.198"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,26,"-22.9148","-43.1855"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,34,"-22.9063","-43.1712"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,7,"-22.913","-43.1822"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,14,"-22.9078","-43.2004"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,8,"-22.8544","-43.3517"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,25,"-22.8313","-43.3503"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,31,"-22.8389","-43.35"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,9,"-22.8313","-43.3503"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,46,"-22.9131","-43.1773"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,34,"-22.846","-43.3493"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,6,"-22.8281","-43.3429"
362,362-HONORIO GURGEL X PRACA XV (RAPIDO),Fetranspor,7,"-22.8272","-43.3401"
