linha,descricao,agencia,sequencia,latitude,longitude
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,43,"-22.8865","-43.2511"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,41,"-22.9017","-43.2411"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,64,"-22.9675","-43.184"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,13,"-22.9841","-43.2076"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,3,"-22.8653","-43.2961"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,12,"-22.8731","-43.2814"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,33,"-22.8853","-43.2524"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,36,"-22.8906","-43.2424"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,37,"-22.8916","-43.2409"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,75,"-22.9852","-43.2219"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,79,"-22.9823","-43.2269"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,46,"-22.8802","-43.2537"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,23,"-22.8723","-43.268"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,74,"-22.9847","-43.2175"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,9,"-22.9873","-43.2239"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,28,"-22.9099","-43.2064"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,45,"-22.8836","-43.2537"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,60,"-22.8687","-43.2683"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,65,"-22.8706","-43.2764"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,70,"-22.8675","-43.2858"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,22,"-22.9634","-43.1741"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,27,"-22.8699","-43.2612"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,82,"-22.9764","-43.2251"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,62,"-22.8671","-43.2701"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,9,"-22.8707","-43.2837"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,21,"-22.8741","-43.2667"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,73,"-22.985","-43.2109"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,10,"-22.9868","-43.2204"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,54,"-22.8675","-43.2555"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,63,"-22.8671","-43.2717"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,25,"-22.8698","-43.2675"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,40,"-22.8979","-43.2404"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,68,"-22.8713","-43.2828"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,16,"-22.8684","-43.2747"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,38,"-22.894","-43.2398"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,29,"-22.9109","-43.2141"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,77,"-22.9855","-43.2294"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,49,"-22.9363","-43.1839"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,69,"-22.9862","-43.1954"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,72,"-22.9854","-43.2039"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,19,"-22.9729","-43.1882"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,33,"-22.9089","-43.2332"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,52,"-22.9453","-43.1841"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,65,"-22.9701","-43.188"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,31,"-22.8802","-43.2537"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,67,"-22.9772","-43.1927"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,42,"-22.8897","-43.2436"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,67,"-22.8719","-43.2813"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,15,"-22.8703","-43.2763"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,23,"-22.9564","-43.1775"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,51,"-22.8686","-43.2583"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,53,"-22.8676","-43.2568"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,4,"-22.8651","-43.293"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,7,"-22.8673","-43.2868"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,5,"-22.9811","-43.2267"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,25,"-22.9412","-43.182"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,30,"-22.9104","-43.2152"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,72,"-22.8655","-43.2897"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,29,"-22.8763","-43.2569"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,63,"-22.9651","-43.1803"
402,402-ENGENHO DA RAINHA X GAVEA,Fetranspor,44,"-22.8854","-43.2523"
